figure_id,method_id,method_label,k_shot,mean_strict_f1_percent,n_splits,expected_scores,completed_scores,score_source,status,is_placeholder,needs_more_runs,color,source_path
ablation_kshot_strict_f1_fixed600,pat_bart_ensemble_to_bert,Pat BART ensemble → BERT,50,77.14372040150977,3,3,3,test,final_fixed600,false,false,#F58518,models/bert_conll_distilled_fixed_final600_report/k50_seed42/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed142/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed242/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,5,46.29219918835534,3,3,3,test,final_fixed600,false,false,#7B61FF,reports/ensemble_tagging/k5_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed242_pet_oada_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,10,54.65215743105848,3,3,3,test,final_fixed600,false,false,#7B61FF,reports/ensemble_tagging/k10_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed242_pet_oada_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,20,64.55701234701662,3,3,3,test,final_fixed600,false,false,#7B61FF,reports/ensemble_tagging/k20_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed242_pet_oada_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,50,73.65578072160145,3,3,3,test,final_fixed600,false,false,#7B61FF,reports/ensemble_tagging/k50_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed242_pet_oada_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble → BERT,5,56.428367566881334,3,3,3,test,final_fixed600,false,false,#7B61FF,models/bert_conll_distilled_fixed_final600_report/k5_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k5_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k5_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble → BERT,10,67.72058016962029,3,3,3,test,final_fixed600,false,false,#7B61FF,models/bert_conll_distilled_fixed_final600_report/k10_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k10_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k10_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble → BERT,20,72.96617993534086,3,3,3,test,final_fixed600,false,false,#7B61FF,models/bert_conll_distilled_fixed_final600_report/k20_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k20_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k20_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble → BERT,50,76.94106908622139,3,3,3,test,final_fixed600,false,false,#7B61FF,models/bert_conll_distilled_fixed_final600_report/k50_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,5,46.856419200770524,3,3,3,test,final_fixed600,false,false,#4C78A8,reports/ensemble_tagging/k5_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,10,55.54057872615768,3,3,3,test,final_fixed600,false,false,#4C78A8,reports/ensemble_tagging/k10_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,20,65.08671533125995,3,3,3,test,final_fixed600,false,false,#4C78A8,reports/ensemble_tagging/k20_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,50,74.49585706544201,3,3,3,test,final_fixed600,false,false,#4C78A8,reports/ensemble_tagging/k50_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble → BERT,5,57.6578480030898,3,3,3,test,final_fixed600,false,false,#4C78A8,models/bert_conll_distilled_fixed_final600_report/k5_seed42/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k5_seed142/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k5_seed242/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble → BERT,10,66.53135726998897,3,3,3,test,final_fixed600,false,false,#4C78A8,models/bert_conll_distilled_fixed_final600_report/k10_seed42/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k10_seed142/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k10_seed242/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble → BERT,20,70.85727284656075,3,3,3,test,final_fixed600,false,false,#4C78A8,models/bert_conll_distilled_fixed_final600_report/k20_seed42/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k20_seed142/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k20_seed242/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble → BERT,50,78.00865312595884,3,3,3,test,final_fixed600,false,false,#4C78A8,models/bert_conll_distilled_fixed_final600_report/k50_seed42/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed142/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json;models/bert_conll_distilled_fixed_final600_report/k50_seed242/seed_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json
ablation_kshot_strict_f1_fixed600,bert,BERT,5,37.97890809420737,3,3,3,test,final_fixed600,false,false,#8F8F8F,models/bert_conll_kshot_fixed_final600_report/k5_seed42/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k5_seed142/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k5_seed242/training_summary.json
ablation_kshot_strict_f1_fixed600,bert,BERT,10,51.13428367456161,3,3,3,test,final_fixed600,false,false,#8F8F8F,models/bert_conll_kshot_fixed_final600_report/k10_seed42/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k10_seed142/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k10_seed242/training_summary.json
ablation_kshot_strict_f1_fixed600,bert,BERT,20,63.34522790008828,3,3,3,test,final_fixed600,false,false,#8F8F8F,models/bert_conll_kshot_fixed_final600_report/k20_seed42/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k20_seed142/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k20_seed242/training_summary.json
ablation_kshot_strict_f1_fixed600,bert,BERT,50,74.13585595677404,3,3,3,test,final_fixed600,false,false,#8F8F8F,models/bert_conll_kshot_fixed_final600_report/k50_seed42/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k50_seed142/training_summary.json;models/bert_conll_kshot_fixed_final600_report/k50_seed242/training_summary.json
